time, src, dst, flow, packet, rotor_id
-0.010, demand, 4, 4->1, 84, -1
-0.010, demand, 4, 4->1, 85, -1
-0.010, demand, 4, 4->1, 86, -1
-0.010, demand, 4, 4->1, 87, -1
-0.010, demand, 4, 4->1, 88, -1
-0.010, demand, 4, 4->1, 89, -1
-0.010, demand, 4, 4->1, 90, -1
-0.010, demand, 4, 4->1, 91, -1
-0.010, demand, 4, 4->1, 92, -1
-0.010, demand, 4, 4->1, 93, -1
-0.010, demand, 4, 4->1, 94, -1
-0.010, demand, 4, 4->1, 95, -1
-0.010, demand, 4, 4->1, 96, -1
-0.010, demand, 4, 4->1, 97, -1
-0.010, demand, 4, 4->1, 98, -1
-0.010, demand, 5, 5->0, 0, -1
-0.010, demand, 5, 5->0, 1, -1
-0.010, demand, 5, 5->0, 2, -1
-0.010, demand, 5, 5->0, 3, -1
-0.010, demand, 5, 5->0, 4, -1
-0.010, demand, 5, 5->0, 5, -1
-0.010, demand, 5, 5->0, 6, -1
-0.010, demand, 5, 5->0, 7, -1
-0.010, demand, 5, 5->0, 8, -1
-0.010, demand, 5, 5->0, 9, -1
-0.010, demand, 5, 5->0, 10, -1
-0.010, demand, 5, 5->0, 11, -1
-0.010, demand, 5, 5->0, 12, -1
-0.010, demand, 5, 5->0, 13, -1
-0.010, demand, 5, 5->0, 14, -1
-0.010, demand, 5, 5->0, 15, -1
-0.010, demand, 5, 5->0, 16, -1
-0.010, demand, 5, 5->0, 17, -1
-0.010, demand, 5, 5->0, 18, -1
-0.010, demand, 5, 5->0, 19, -1
-0.010, demand, 5, 5->0, 20, -1
-0.010, demand, 5, 5->0, 21, -1
-0.010, demand, 5, 5->0, 22, -1
-0.010, demand, 5, 5->0, 23, -1
-0.010, demand, 5, 5->0, 24, -1
-0.010, demand, 5, 5->0, 25, -1
-0.010, demand, 5, 5->0, 26, -1
-0.010, demand, 5, 5->0, 27, -1
-0.010, demand, 5, 5->0, 28, -1
-0.010, demand, 5, 5->0, 29, -1
-0.010, demand, 5, 5->0, 30, -1
-0.010, demand, 5, 5->0, 31, -1
-0.010, demand, 5, 5->0, 32, -1
-0.010, demand, 5, 5->0, 33, -1
-0.010, demand, 5, 5->0, 34, -1
-0.010, demand, 5, 5->0, 35, -1
-0.010, demand, 5, 5->0, 36, -1
-0.010, demand, 5, 5->0, 37, -1
-0.010, demand, 5, 5->0, 38, -1
-0.010, demand, 5, 5->0, 39, -1
-0.010, demand, 5, 5->0, 40, -1
-0.010, demand, 5, 5->0, 41, -1
-0.010, demand, 5, 5->0, 42, -1
-0.010, demand, 5, 5->0, 43, -1
-0.010, demand, 5, 5->0, 44, -1
-0.010, demand, 5, 5->0, 45, -1
-0.010, demand, 5, 5->0, 46, -1
-0.010, demand, 5, 5->0, 47, -1
-0.010, demand, 5, 5->0, 48, -1
-0.010, demand, 5, 5->0, 49, -1
-0.010, demand, 5, 5->0, 50, -1
-0.010, demand, 5, 5->0, 51, -1
-0.010, demand, 5, 5->0, 52, -1
-0.010, demand, 5, 5->0, 53, -1
-0.010, demand, 5, 5->0, 54, -1
-0.010, demand, 5, 5->0, 55, -1
-0.010, demand, 5, 5->0, 56, -1
-0.010, demand, 5, 5->0, 57, -1
-0.010, demand, 5, 5->0, 58, -1
-0.010, demand, 5, 5->0, 59, -1
-0.010, demand, 5, 5->0, 60, -1
-0.010, demand, 5, 5->0, 61, -1
-0.010, demand, 5, 5->0, 62, -1
-0.010, demand, 5, 5->0, 63, -1
-0.010, demand, 5, 5->0, 64, -1
-0.010, demand, 5, 5->0, 65, -1
-0.010, demand, 5, 5->0, 66, -1
-0.010, demand, 5, 5->0, 67, -1
-0.010, demand, 5, 5->0, 68, -1
-0.010, demand, 5, 5->0, 69, -1
-0.010, demand, 5, 5->0, 70, -1
-0.010, demand, 5, 5->0, 71, -1
-0.010, demand, 5, 5->0, 72, -1
-0.010, demand, 5, 5->0, 73, -1
-0.010, demand, 5, 5->0, 74, -1
-0.010, demand, 5, 5->0, 75, -1
-0.010, demand, 5, 5->0, 76, -1
-0.010, demand, 5, 5->0, 77, -1
-0.010, demand, 5, 5->0, 78, -1
-0.010, demand, 5, 5->0, 79, -1
-0.010, demand, 5, 5->0, 80, -1
-0.010, demand, 5, 5->0, 81, -1
-0.010, demand, 5, 5->0, 82, -1
-0.010, demand, 5, 5->0, 83, -1
-0.010, demand, 5, 5->0, 84, -1
-0.010, demand, 5, 5->0, 85, -1
-0.010, demand, 5, 5->0, 86, -1
-0.010, demand, 5, 5->0, 87, -1
-0.010, demand, 5, 5->0, 88, -1
-0.010, demand, 5, 5->0, 89, -1
-0.010, demand, 5, 5->0, 90, -1
-0.010, demand, 5, 5->0, 91, -1
-0.010, demand, 5, 5->0, 92, -1
-0.010, demand, 5, 5->0, 93, -1
-0.010, demand, 5, 5->0, 94, -1
-0.010, demand, 5, 5->0, 95, -1
-0.010, demand, 5, 5->0, 96, -1
-0.010, demand, 5, 5->0, 97, -1
-0.010, demand, 5, 5->0, 98, -1
-0.010, demand, 6, 6->2, 0, -1
-0.010, demand, 6, 6->2, 1, -1
-0.010, demand, 6, 6->2, 2, -1
-0.010, demand, 6, 6->2, 3, -1
-0.010, demand, 6, 6->2, 4, -1
-0.010, demand, 6, 6->2, 5, -1
-0.010, demand, 6, 6->2, 6, -1
-0.010, demand, 6, 6->2, 7, -1
-0.010, demand, 6, 6->2, 8, -1
-0.010, demand, 6, 6->2, 9, -1
-0.010, demand, 6, 6->2, 10, -1
-0.010, demand, 6, 6->2, 11, -1
-0.010, demand, 6, 6->2, 12, -1
-0.010, demand, 6, 6->2, 13, -1
-0.010, demand, 6, 6->2, 14, -1
-0.010, demand, 6, 6->2, 15, -1
-0.010, demand, 6, 6->2, 16, -1
-0.010, demand, 6, 6->2, 17, -1
-0.010, demand, 6, 6->2, 18, -1
-0.010, demand, 6, 6->2, 19, -1
-0.010, demand, 6, 6->2, 20, -1
-0.010, demand, 6, 6->2, 21, -1
-0.010, demand, 6, 6->2, 22, -1
-0.010, demand, 6, 6->2, 23, -1
-0.010, demand, 6, 6->2, 24, -1
-0.010, demand, 6, 6->2, 25, -1
-0.010, demand, 6, 6->2, 26, -1
-0.010, demand, 6, 6->2, 27, -1
-0.010, demand, 6, 6->2, 28, -1
-0.010, demand, 6, 6->2, 29, -1
-0.010, demand, 6, 6->2, 30, -1
-0.010, demand, 6, 6->2, 31, -1
-0.010, demand, 6, 6->2, 32, -1
-0.010, demand, 6, 6->2, 33, -1
-0.010, demand, 6, 6->2, 34, -1
-0.010, demand, 6, 6->2, 35, -1
-0.010, demand, 6, 6->2, 36, -1
-0.010, demand, 6, 6->2, 37, -1
-0.010, demand, 6, 6->2, 38, -1
-0.010, demand, 6, 6->2, 39, -1
-0.010, demand, 6, 6->2, 40, -1
-0.010, demand, 6, 6->2, 41, -1
-0.010, demand, 6, 6->2, 42, -1
-0.010, demand, 6, 6->2, 43, -1
-0.010, demand, 6, 6->2, 44, -1
-0.010, demand, 6, 6->2, 45, -1
-0.010, demand, 6, 6->2, 46, -1
-0.010, demand, 6, 6->2, 47, -1
-0.010, demand, 6, 6->2, 48, -1
-0.010, demand, 6, 6->2, 49, -1
-0.010, demand, 6, 6->2, 50, -1
-0.010, demand, 6, 6->2, 51, -1
-0.010, demand, 6, 6->2, 52, -1
-0.010, demand, 6, 6->2, 53, -1
-0.010, demand, 6, 6->2, 54, -1
-0.010, demand, 6, 6->2, 55, -1
-0.010, demand, 6, 6->2, 56, -1
-0.010, demand, 6, 6->2, 57, -1
-0.010, demand, 6, 6->2, 58, -1
-0.010, demand, 6, 6->2, 59, -1
-0.010, demand, 6, 6->2, 60, -1
-0.010, demand, 6, 6->2, 61, -1
-0.010, demand, 6, 6->2, 62, -1
-0.010, demand, 6, 6->2, 63, -1
-0.010, demand, 6, 6->2, 64, -1
-0.010, demand, 6, 6->2, 65, -1
-0.010, demand, 6, 6->2, 66, -1
-0.010, demand, 6, 6->2, 67, -1
-0.010, demand, 6, 6->2, 68, -1
-0.010, demand, 6, 6->2, 69, -1
-0.010, demand, 6, 6->2, 70, -1
-0.010, demand, 6, 6->2, 71, -1
-0.010, demand, 6, 6->2, 72, -1
-0.010, demand, 6, 6->2, 73, -1
-0.010, demand, 6, 6->2, 74, -1
-0.010, demand, 6, 6->2, 75, -1
-0.010, demand, 6, 6->2, 76, -1
-0.010, demand, 6, 6->2, 77, -1
-0.010, demand, 6, 6->2, 78, -1
-0.010, demand, 6, 6->2, 79, -1
-0.010, demand, 6, 6->2, 80, -1
-0.010, demand, 6, 6->2, 81, -1
-0.010, demand, 6, 6->2, 82, -1
-0.010, demand, 6, 6->2, 83, -1
-0.010, demand, 6, 6->2, 84, -1
-0.010, demand, 6, 6->2, 85, -1
-0.010, demand, 6, 6->2, 86, -1
-0.010, demand, 6, 6->2, 87, -1
-0.010, demand, 6, 6->2, 88, -1
-0.010, demand, 6, 6->2, 89, -1
-0.010, demand, 6, 6->2, 90, -1
-0.010, demand, 6, 6->2, 91, -1
-0.010, demand, 6, 6->2, 92, -1
-0.010, demand, 6, 6->2, 93, -1
-0.010, demand, 6, 6->2, 94, -1
-0.010, demand, 6, 6->2, 95, -1
-0.010, demand, 6, 6->2, 96, -1
-0.010, demand, 6, 6->2, 97, -1
-0.010, demand, 6, 6->2, 98, -1
-0.010, demand, 7, 7->3, 0, -1
-0.010, demand, 7, 7->3, 1, -1
-0.010, demand, 7, 7->3, 2, -1
-0.010, demand, 7, 7->3, 3, -1
-0.010, demand, 7, 7->3, 4, -1
-0.010, demand, 7, 7->3, 5, -1
-0.010, demand, 7, 7->3, 6, -1
-0.010, demand, 7, 7->3, 7, -1
-0.010, demand, 7, 7->3, 8, -1
-0.010, demand, 7, 7->3, 9, -1
-0.010, demand, 7, 7->3, 10, -1
-0.010, demand, 7, 7->3, 11, -1
-0.010, demand, 7, 7->3, 12, -1
-0.010, demand, 7, 7->3, 13, -1
-0.010, demand, 7, 7->3, 14, -1
-0.010, demand, 7, 7->3, 15, -1
-0.010, demand, 7, 7->3, 16, -1
-0.010, demand, 7, 7->3, 17, -1
-0.010, demand, 7, 7->3, 18, -1
-0.010, demand, 7, 7->3, 19, -1
-0.010, demand, 7, 7->3, 20, -1
-0.010, demand, 7, 7->3, 21, -1
-0.010, demand, 7, 7->3, 22, -1
-0.010, demand, 7, 7->3, 23, -1
-0.010, demand, 7, 7->3, 24, -1
-0.010, demand, 7, 7->3, 25, -1
-0.010, demand, 7, 7->3, 26, -1
-0.010, demand, 7, 7->3, 27, -1
-0.010, demand, 7, 7->3, 28, -1
-0.010, demand, 7, 7->3, 29, -1
-0.010, demand, 7, 7->3, 30, -1
-0.010, demand, 7, 7->3, 31, -1
-0.010, demand, 7, 7->3, 32, -1
-0.010, demand, 7, 7->3, 33, -1
-0.010, demand, 7, 7->3, 34, -1
-0.010, demand, 7, 7->3, 35, -1
-0.010, demand, 7, 7->3, 36, -1
-0.010, demand, 7, 7->3, 37, -1
-0.010, demand, 7, 7->3, 38, -1
-0.010, demand, 7, 7->3, 39, -1
-0.010, demand, 7, 7->3, 40, -1
-0.010, demand, 7, 7->3, 41, -1
-0.010, demand, 7, 7->3, 42, -1
-0.010, demand, 7, 7->3, 43, -1
-0.010, demand, 7, 7->3, 44, -1
-0.010, demand, 7, 7->3, 45, -1
-0.010, demand, 7, 7->3, 46, -1
-0.010, demand, 7, 7->3, 47, -1
-0.010, demand, 7, 7->3, 48, -1
-0.010, demand, 7, 7->3, 49, -1
-0.010, demand, 7, 7->3, 50, -1
-0.010, demand, 7, 7->3, 51, -1
-0.010, demand, 7, 7->3, 52, -1
-0.010, demand, 7, 7->3, 53, -1
-0.010, demand, 7, 7->3, 54, -1
-0.010, demand, 7, 7->3, 55, -1
-0.010, demand, 7, 7->3, 56, -1
-0.010, demand, 7, 7->3, 57, -1
-0.010, demand, 7, 7->3, 58, -1
-0.010, demand, 7, 7->3, 59, -1
-0.010, demand, 7, 7->3, 60, -1
-0.010, demand, 7, 7->3, 61, -1
-0.010, demand, 7, 7->3, 62, -1
-0.010, demand, 7, 7->3, 63, -1
-0.010, demand, 7, 7->3, 64, -1
-0.010, demand, 7, 7->3, 65, -1
-0.010, demand, 7, 7->3, 66, -1
-0.010, demand, 7, 7->3, 67, -1
-0.010, demand, 7, 7->3, 68, -1
-0.010, demand, 7, 7->3, 69, -1
-0.010, demand, 7, 7->3, 70, -1
-0.010, demand, 7, 7->3, 71, -1
-0.010, demand, 7, 7->3, 72, -1
-0.010, demand, 7, 7->3, 73, -1
-0.010, demand, 7, 7->3, 74, -1
-0.010, demand, 7, 7->3, 75, -1
-0.010, demand, 7, 7->3, 76, -1
-0.010, demand, 7, 7->3, 77, -1
-0.010, demand, 7, 7->3, 78, -1
-0.010, demand, 7, 7->3, 79, -1
-0.010, demand, 7, 7->3, 80, -1
-0.010, demand, 7, 7->3, 81, -1
-0.010, demand, 7, 7->3, 82, -1
-0.010, demand, 7, 7->3, 83, -1
-0.010, demand, 7, 7->3, 84, -1
-0.010, demand, 7, 7->3, 85, -1
-0.010, demand, 7, 7->3, 86, -1
-0.010, demand, 7, 7->3, 87, -1
-0.010, demand, 7, 7->3, 88, -1
-0.010, demand, 7, 7->3, 89, -1
-0.010, demand, 7, 7->3, 90, -1
-0.010, demand, 7, 7->3, 91, -1
-0.010, demand, 7, 7->3, 92, -1
-0.010, demand, 7, 7->3, 93, -1
-0.010, demand, 7, 7->3, 94, -1
-0.010, demand, 7, 7->3, 95, -1
-0.010, demand, 7, 7->3, 96, -1
-0.010, demand, 7, 7->3, 97, -1
-0.010, demand, 7, 7->3, 98, -1
0.000, 0, 4, 0->4, 0, 1
0.000, 6, 2, 6->2, 0, 1
0.000, 1, 5, 1->5, 0, 1
0.000, 7, 3, 7->3, 0, 1
0.000, 5, 6, 5->0, 0, 0
0.000, 5, 1, 5->0, 1, 1
0.000, 5, 4, 5->0, 2, 2
0.000, 6, 7, 6->2, 1, 0
0.000, 6, 5, 6->2, 2, 2
0.000, 2, 3, 2->7, 0, 0
0.000, 2, 6, 2->7, 1, 1
0.000, 2, 1, 2->7, 2, 2
0.000, 0, 1, 0->4, 1, 0
0.000, 0, 7, 0->4, 2, 2
0.000, 1, 2, 1->5, 1, 0
0.000, 1, 0, 1->5, 2, 2
0.000, 3, 4, 3->6, 0, 0
0.000, 3, 7, 3->6, 1, 1
0.000, 3, 2, 3->6, 2, 2
0.000, 4, 5, 4->1, 0, 0
0.000, 4, 0, 4->1, 1, 1
0.000, 4, 3, 4->1, 2, 2
0.000, 7, 0, 7->3, 1, 0
0.000, 7, 6, 7->3, 2, 2
0.333, 4, 6, 3->6, 0, 0
0.333, 7, 4, 0->4, 2, 1
0.333, 5, 2, 6->2, 2, 1
0.333, 6, 0, 5->0, 0, 0
0.333, 6, 3, 7->3, 2, 1
0.333, 6, 7, 2->7, 1, 2
0.333, 0, 5, 1->5, 2, 1
0.333, 0, 1, 4->1, 1, 2
0.333, 2, 7, 2->7, 3, 1
0.333, 4, 1, 4->1, 3, 1
0.333, 1, 3, 1->5, 3, 0
0.333, 1, 6, 1->5, 4, 1
0.333, 5, 7, 5->0, 3, 0
0.333, 5, 6, 5->0, 4, 2
0.333, 2, 4, 2->7, 4, 0
0.333, 7, 1, 7->3, 3, 0
0.333, 3, 5, 3->6, 3, 0
0.333, 3, 0, 3->6, 4, 1
0.333, 3, 4, 3->6, 5, 2
0.333, 0, 2, 0->4, 3, 0
0.667, 2, 5, 1->5, 1, 0
0.667, 2, 4, 0->4, 3, 2
0.667, 4, 7, 2->7, 4, 0
0.667, 4, 6, 3->6, 5, 2
0.667, 0, 3, 7->3, 1, 0
0.667, 0, 6, 3->6, 4, 1
0.667, 6, 0, 5->0, 4, 2
0.667, 7, 2, 6->2, 1, 0
0.667, 3, 1, 4->1, 2, 1
0.667, 3, 5, 1->5, 3, 2
0.667, 1, 4, 0->4, 1, 0
0.667, 1, 7, 2->7, 2, 1
0.667, 1, 3, 7->3, 3, 2
0.667, 5, 0, 5->0, 5, 0
0.667, 3, 6, 3->6, 6, 0
0.667, 5, 3, 5->0, 6, 1
0.667, 0, 2, 0->4, 4, 2
0.667, 2, 0, 2->7, 5, 1
0.667, 6, 1, 6->2, 3, 0
0.667, 6, 4, 6->2, 4, 1
0.667, 7, 5, 7->3, 4, 1
0.667, 7, 1, 7->3, 5, 2
0.667, 4, 2, 4->1, 4, 1
1.000, 3, 7, 2->7, 0, 1
1.000, 2, 6, 3->6, 2, 1
1.000, 2, 1, 4->1, 4, 2
1.000, 4, 0, 5->0, 2, 1
1.000, 0, 7, 2->7, 5, 2
1.000, 1, 2, 6->2, 3, 0
1.000, 1, 0, 5->0, 1, 2
1.000, 7, 0, 5->0, 3, 0
1.000, 7, 6, 3->6, 1, 2
1.000, 5, 6, 3->6, 3, 0
1.000, 5, 1, 4->1, 0, 1
1.000, 6, 5, 1->5, 4, 2
1.000, 6, 2, 6->2, 5, 1
1.000, 1, 5, 1->5, 5, 1
1.000, 0, 4, 0->4, 5, 1
1.000, 7, 3, 7->3, 6, 1
1.000, 6, 7, 6->2, 6, 0
1.000, 2, 3, 2->7, 6, 0
1.000, 5, 4, 5->0, 7, 2
1.000, 3, 4, 3->6, 7, 0
1.000, 3, 2, 3->6, 8, 2
1.000, 0, 1, 0->4, 6, 0
1.000, 4, 5, 4->1, 5, 0
1.000, 4, 3, 4->1, 6, 2
1.333, 1, 3, 7->3, 5, 0
1.333, 3, 0, 5->0, 6, 1
1.333, 4, 6, 3->6, 7, 0
1.333, 2, 4, 0->4, 4, 0
1.333, 4, 1, 4->1, 7, 1
1.333, 2, 7, 2->7, 7, 1
1.333, 1, 6, 1->5, 6, 1
1.333, 1, 2, 1->5, 7, 2
1.333, 0, 2, 0->4, 7, 0
1.333, 0, 5, 0->4, 8, 1
1.333, 5, 7, 5->0, 8, 0
1.333, 5, 2, 5->0, 9, 1
1.333, 5, 6, 5->0, 10, 2
1.333, 7, 1, 7->3, 7, 0
1.333, 7, 4, 7->3, 8, 1
1.333, 7, 0, 7->3, 9, 2
1.333, 3, 5, 3->6, 9, 0
1.333, 3, 4, 3->6, 10, 2
1.333, 6, 0, 6->2, 7, 0
1.333, 6, 3, 6->2, 8, 1
1.667, 0, 3, 7->3, 9, 0
1.667, 0, 2, 6->2, 7, 2
1.667, 2, 5, 1->5, 7, 0
1.667, 2, 0, 5->0, 9, 1
1.667, 2, 4, 0->4, 7, 2
1.667, 1, 4, 0->4, 6, 0
1.667, 1, 3, 7->3, 7, 2
1.667, 4, 2, 6->2, 4, 1
1.667, 4, 6, 3->6, 10, 2
1.667, 5, 3, 7->3, 4, 1
1.667, 3, 1, 4->1, 6, 1
1.667, 7, 2, 6->2, 6, 0
1.667, 6, 0, 5->0, 10, 2
1.667, 5, 0, 5->0, 11, 0
1.667, 3, 6, 3->6, 11, 0
1.667, 7, 5, 7->3, 10, 1
1.667, 7, 1, 7->3, 11, 2
1.667, 6, 1, 6->2, 9, 0
1.667, 6, 4, 6->2, 10, 1
1.667, 1, 7, 1->5, 8, 1
1.667, 4, 7, 4->1, 8, 0
1.667, 0, 6, 0->4, 9, 1
2.000, 4, 0, 5->0, 7, 1
2.000, 4, 3, 7->3, 8, 2
2.000, 5, 6, 3->6, 9, 0
2.000, 5, 1, 4->1, 5, 1
2.000, 5, 4, 0->4, 8, 2
2.000, 2, 6, 3->6, 8, 1
2.000, 6, 5, 1->5, 6, 2
2.000, 1, 2, 6->2, 9, 0
2.000, 3, 7, 2->7, 6, 1
2.000, 3, 2, 6->2, 8, 2
2.000, 7, 0, 5->0, 8, 0
2.000, 0, 4, 0->4, 10, 1
2.000, 1, 5, 1->5, 9, 1
2.000, 6, 2, 6->2, 11, 1
2.000, 7, 3, 7->3, 12, 1
2.000, 3, 4, 3->6, 12, 0
2.000, 4, 5, 4->1, 9, 0
2.000, 7, 6, 7->3, 13, 2
2.000, 0, 1, 0->4, 11, 0
2.000, 0, 7, 0->4, 12, 2
2.000, 6, 7, 6->2, 12, 0
2.000, 2, 3, 2->7, 8, 0
2.000, 2, 1, 2->7, 9, 2
2.000, 1, 0, 1->5, 10, 2
2.333, 6, 3, 7->3, 13, 1
2.333, 7, 1, 4->1, 8, 0
2.333, 7, 4, 0->4, 12, 1
2.333, 1, 3, 7->3, 11, 0
2.333, 0, 5, 1->5, 10, 1
2.333, 4, 6, 3->6, 12, 0
2.333, 4, 1, 4->1, 10, 1
2.333, 2, 7, 2->7, 10, 1
2.333, 5, 7, 5->0, 12, 0
2.333, 5, 2, 5->0, 13, 1
2.333, 5, 6, 5->0, 14, 2
2.333, 0, 2, 0->4, 13, 0
2.333, 3, 5, 3->6, 13, 0
2.333, 3, 0, 3->6, 14, 1
2.333, 3, 4, 3->6, 15, 2
2.333, 1, 6, 1->5, 11, 1
2.333, 1, 2, 1->5, 12, 2
2.333, 2, 4, 2->7, 11, 0
2.333, 6, 0, 6->2, 13, 0
2.333, 7, 0, 7->3, 14, 2
2.667, 5, 3, 7->3, 10, 1
2.667, 2, 5, 1->5, 12, 0
2.667, 2, 0, 5->0, 13, 1
2.667, 2, 4, 0->4, 13, 2
2.667, 6, 4, 0->4, 9, 1
2.667, 6, 0, 5->0, 14, 2
2.667, 7, 2, 6->2, 12, 0
2.667, 7, 5, 1->5, 8, 1
2.667, 1, 4, 0->4, 11, 0
2.667, 1, 7, 2->7, 9, 1
2.667, 4, 7, 2->7, 11, 0
2.667, 4, 2, 6->2, 10, 1
2.667, 4, 6, 3->6, 15, 2
2.667, 0, 3, 7->3, 14, 0
2.667, 0, 6, 3->6, 14, 1
2.667, 0, 2, 6->2, 13, 2
2.667, 5, 0, 5->0, 15, 0
2.667, 3, 6, 3->6, 16, 0
2.667, 3, 1, 3->6, 17, 1
2.667, 1, 3, 1->5, 13, 2
2.667, 7, 1, 7->3, 15, 2
2.667, 6, 1, 6->2, 14, 0
3.000, 5, 6, 3->6, 13, 0
3.000, 5, 1, 4->1, 9, 1
3.000, 1, 2, 6->2, 14, 0
3.000, 7, 0, 5->0, 12, 0
3.000, 3, 7, 2->7, 8, 1
3.000, 6, 5, 1->5, 11, 2
3.000, 0, 4, 0->4, 14, 1
3.000, 1, 5, 1->5, 14, 1
3.000, 6, 2, 6->2, 15, 1
3.000, 7, 3, 7->3, 16, 1
3.000, 7, 6, 7->3, 17, 2
3.000, 5, 4, 5->0, 16, 2
3.000, 3, 4, 3->6, 18, 0
3.000, 3, 2, 3->6, 19, 2
3.000, 4, 5, 4->1, 11, 0
3.000, 4, 0, 4->1, 12, 1
3.000, 4, 3, 4->1, 13, 2
3.000, 6, 7, 6->2, 16, 0
3.000, 2, 3, 2->7, 12, 0
3.000, 2, 6, 2->7, 13, 1
3.000, 2, 1, 2->7, 14, 2
3.000, 0, 1, 0->4, 15, 0
